text;category
menteri sehat keren mendikbudnya keren siapa tau anak sekolah bayar spp online trus cashback gojek jadi menaker aj menteri agama jendral kaget mlm;positif
ibu menteri lhk percaya presiden bantu kerja presiden punya prioritas kerja periode dua salam restorasi;negatif
selamat kerja bapak ibu menteri tunjuk dunia layak jadi menteri;positif
selamat gus abdul halim iskandar atas tetap jadi menteri desa pdtt kabinet jokowi kh akruf pereode moga amanah;positif
nadiem makarim didik indonesia lebih baik;positif
aku yakin presiden pikir matang pilih menteri jadi bu lelah tau jabat menteri kan permanen depan presiden butuh bantu bu sus lg;positif
ajar lgi posisi menteri tahan yaa jangan asal njeplak bae;negatif
selamat kerja pak menteri baru terima kasih atas abdi pak wiranto moga situasi polhukam depan lebih baik yra;positif
memang lawan abadi putus sangat tepat pak selamat kerja semua kabinet indonesia maju;positif
patut tunggu kapan orang bakal lihat support nadiem makarim ingat belum awal orang support sekadar ganti lama lama rasa kurang sreg;negatif
mbah menteri sek anyar sangar baru satu hari langsung prestasi;positif
mantap selamat tunai tugas baru kabinet indonesia maju;positif
bagi kursi menteri pbb tetap dukung jokowi;positif
bukan dukung jokowi ada ibu baik negeri kagum cinta gaya ibu jadi menteri munafik energik menteri kkp bu pjabat hari ganti terima kasih ibu atas abdi;negatif
marah nyumpahin bpa jokowi lebih baik dlu cari benar bagai pihak moga kabinet baru bawa indonesia lebih maju;positif
moga birokrasi butuh surat surat dikti lebih mudah cepat bawah mas nadiem makarim;positif
selamat pak atas tugas baru menteri tahan;positif
logika pak jokowi buka pintu pak prabowo berani pasang badan jadi menteri arti rendah diri simpul sini perang aer pasang marketting cctv apa jadi tetap perang aer haaa;positif
memang momen haru bangsa prabowo masuk kabinet jokowi;positif
gebrak pak jokowi jajar menteri kabinet kerja well bybye olds school;positif
selamat atas pilih lantik gus halim menteri pdtt moga amanah sukses;positif
koq pbnu kecewa tahu kader jadi menteri kabinet jokowi padahal banyak kader nu layak milik mampu bantu presiden harap sesuai nyata;negatif
bu sus most favourite mister pikir presiden ambil putus bener unpopulis tilik belakang nyata awal beliau cuman jabat menteri slm tahun panjang tahun berkah banget buat indonesia meski hati bilang;positif
kecewa kader masuk kabinet pbnu jokowi kualat urus nyucastleunited pikun jadi korupsi timpa kader nyucastleunitedmalang nian klean dikerjain;negatif
tiga orang menteri baru jokowi libat kontroversi menteri sehat awan masalah kode etik dokter mendagri tito seret buku merah menpora zainudin seret kasus akil mochtar jero wacik;negatif
menteri tahan memang bukti mampu tahan;positif
padahal harap bu sus jadi menteri yaaah sedih;negatif
apa ada milu ujung ujung kuasa bagi menang kalah kompetisi sepak bola ibarat semua piala kata syamsuddin;negatif
sedih banget bu sus pilih jadi menteri;negatif
bagi jatah menteri hanura mau dukung jokowi;positif
bu jadi menteri kkp lg pak presiden;negatif
mana tengah pak prabowo emang cocok jadi menteri tahan tahan kejombloannya;positif
ccngratulation buat lantik pak kyai marufamin serta jajar kabinet indonesia maju tunggu gebrak sepak bola pak selamat tugas;positif
pilpres jokowi menang presiden pilih prabowo runner minta jadi menteri menteri tahan waww pilpres rasa oprec ketua gmers;positif
bu sus mau jadi wartawan kata pensiun posisi menteri kecewa tau kabinet baru bu sus padahal bagus susun;negatif
nadiem makarim orang sangat inovatif kemendikbudristek benar luas masalah didik dasar jadi perhati bukan dar inovasi tinggi yaa aku percaya moga benar buat sdm indonesia makin hebat;positif
mungkin angkat diri jadi menteri rasa jadi nasihat presiden istimewa;negatif
bu sus mannnnna pak dheee ikut gabung kabinet baru ai lop yu pul bu;negatif
dulu bu sus tunjuk jadi menteri banyak skeptis sekarang tunggu muncul sus sus baru;positif
maaf pak menteri mungkin janji bapak anda bapak jadi presiden situasi ubah bapak orang bantu bukan mungkin bapak pulang hrs jabat bapak bantu ramekan biar beliau;positif
jokowi larang menteri rangkap jabat padahal bagus jadi menteri fokus kerja bidang masing sekarang sudah;negatif
menteri jokowi satu kurang menteri adat menteri adat yakin seluruh adat indonesia satu;negatif
baru lantik presiden susun kabinet indonesia maju salim pak keluarga besar ucap selamat sama bangun indonesia;positif
pak berulangkali kecewa banyak dukung ambigu tegas soal uu kpk tempat orang menteri lebih bargain politik partai beberapa pos tempat orang tepat biar tidak tegas intoleransi radikalisme;negatif
tahu pak jadi menteri tahan ri say langsung auto follow;positif
menteri agama pegang orang purnawirawan tni pangkat jenderal luar prediksi hampir semua orang rupa langkah sangat jitu bapak presiden berantas paham radikalisme kedok agama;positif
satu satu menteri pernah aku terima kasih bu sus;positif
rasa hilang sosok ibu kabinet pak baru terima kasih bu sus ibu fenomenal;negatif
moga pak bangun papua lebih baik kabinet menteri baru;positif
hingga umum keluarga harap bu pilih jadi menteri mungkin tempat lebih pass buat idola sukses terus bu;positif
sabar bu msk jajar kabinet jilid perintah tugas besar emban dewas;positif
menteri pariwisata ekonomi kreatif bpk wishnutama moga pariwisata makin bangkit periode bapak bravo pariwisata indonesia come gets du pariwisata indonesia;positif
akhir pak prabowo rapat kabinet pak jokowi banget posisi menhan pak tito mendagri;positif
kerja rumah pr sang menteri tahan bubar ormas radikal anarkis emis pimpin sa kyai porno sok pintar padahal si jaga gereja sa usak satu umat dk;negatif
salah satu menteri idola terima kasih bu sus semua kerja keras lama jaga laut ikan indonesia terima kasih motivasi dedikasi selalu ingat bu;positif
baru jadi menteri mundur sadis;negatif
kabinet indonesia maju mendikbud nadiem makariem mendagri titio karnavian menteri bumn erick thohir menpar wisnutama wew wew wew;positif
sayang paj punya berani pilih ibu jadi presiden punya integritas pak pilih menteri harus prestasi bukan pesan asa enak asa balas budi;negatif
nadiem makarim mundur seko gojek salahe brajamusti ora mergo dee dadi tri;negatif
selamat bapak nadiem makarim jabat jadi mendikbud minta sama bapak menteri lulusin teman tahun lulus lulus tadi sidang akhir lulus update berita menteri sdm baru;positif
sambut baik tawar baharu raja kait harga tanah kampung baru umum menteri wilayah sekutu khalid abd samad syed badli sinaronline;positif
selamat sukses gus halim menteri desa baru terima kasih pak eko;positif
moga bapak konsisten tsb meski sbnarnya bbrapa wajah lama indikasi arah sana data lengkap baik lsg info bapak rakyat sama awal kabinet bapak pimpin selamat kerja kerja kerja;positif
kemarin susun kabinet baca nama nama alumni gmni bukan maksud minta balas budi apa pasu senior perintah bapak peduli jabat bapak;negatif
menteri baru menteri kominfo dorong cepat bangun infrastruktur telekomunikasi;positif
pak awal bapak kritik masuk kerja seluruh jajar tim bapak moga menteri arah milik akun media sosial khusus akun begitupula dewan seluruh orsospol waktu jadi imbang roda perintah;positif
dukung jokowi tarik demokrat perintah akhhh hy ggal jadi menteri;positif
moga amanah rakyat joko widodo jokowi umum resmi kabinet indonesia maju susun menteri menteri;positif
dukung pakde benar gx masalah susun kabinet terbntuk slama bu kecewa obat masuk oposisi;negatif
kalimat masuk tuduh hina akan pak jokowi pilih menteri ahli urus tunjuk menteri kata ahli perintah netizen nu mau makar;negatif
kabinet indonesia maju selamat kerja pak seluruh menteri kabinet ir joko widodo kh maruf aminmenuju indonesia maju;positif
aku kecewa tingkat dewa mergo bu sus jadi menteri;negatif
aku yakin sama erick thohir doi menteri profesional beda menteri parpol;positif
bu sus jadi tri lg;negatif
reposted jumlah kiai nu keluh sosok fachrul razi pilih presiden jokowi jadi menteri agama sayang jabat emban kader nu kata ketua pbnu robikin emhas bukan urus;negatif
hilang sosok ibu sus menteri sayang;negatif
meski jabat menteri kapasitas sebut jauh lebih martabat mulia integritas awal jalan perintah presiden jokowi maruf lebih maju depan nkri;positif
ikut ngambek;negatif
pak erick thohir menteri pemuda olahraga;negatif
kasihan pak harus beliau sadar narik menteri sangat resiko ini contoh jangan biar rusak;negatif
tanya sus jadi menteri jawab spontan jelas sus capek jadi menteri sejak awal masuk kabinet kerja sus pikir tahan tahun lalu mundur;negatif
banyak kritik ragu islam menag baru latar belakang tni menteri agama bukan ngurus penting umat islam semua agama indonesia keptingan seluruh agama urus non muslim konstitusi jadi menag;positif
menteri favorit sekarang menteri tahan looking forward see contribution towards our country pak bravo indonesia;positif
malah erti suatu menteri agama non mayoritas non muslim bukan warga negara punya hak sama mesti erti beda tsb mayoritas perlu rasa superior mata minoritas;positif
erick tohir bersih bersih bumn mudagantengsmarttajir moga sukses bersih pak;positif
seperti negara taekland punya menteri baru nama mentopolhukam menteri veto bidang politik hukum aman nyata mahmud pakar hukum veto negara;negatif
moga lantik prabowo jadi menteri netijen nyinyir kurang adem begini mau dipanasin apa;positif
menteri agama ngurusi radikal radikal khilafah intoleran ummat islam baru hari jabat menag sudut islam ustadz sangat jahat ummat islam;negatif
lihat susun kabinet manteri jilid ii pak jokowi lebih tepat bila kabinet sebut beri nama kabinet kursi;negatif
presiden larang wakil presiden menteri rangkap jabat baik internal partai politik organisasi lain potensi timbul konflik penting;negatif
bu sus jadi menteri aku puasa makan ikan dulu sedih tau buk;negatif
bu sus menteri baik hasil lalu kursi malah beri lawan politik eneg hati;negatif
selamat gus abdul halim iskandar menteri desa wong desa jadi menteri desa;positif
rizal ramli ekonomi tumbuh visi pak jokowi bakal wujud menteri ekonomi rombak;negatif
nu sebut kiai habis pikir pilih jokowi menteri agama vivanews;negatif
nama menteri tahan tugas tahan tahan jokowi jadi presiden mempertahank;positif
resmi susun kabinet jokowi mendagri jend tito menag jend facrul rozi tekan moga allah selalu beri sabar;negatif
husnudzon pak jokowi milih menteri agama kali pertimbanganya mungkin dasar harap mampu bukan latar belakang;positif
moga populer nadiem makarim mendikbud tingkat jumlah order gojek pantau dulu;positif
tarik peluang perang dagang jadi tugas terus kabinet perintah jilid dua jokowi;positif
sesal pak jokowi ambil menteri gadai kasus langgar ham dulu proses lebih plong libat apa indonesia ratifikasi icc cegah langgar berat ham;negatif
mudah mudah pecat menteri pak menteri menteri dulu dulu pecat sama jokowi becus kerja;negatif
merinding lihat profil nadiem makarim kemendikbud kabinet indonesia maju harvard sis bro;positif
menteri cuma perintah siap mobil baru punya hati rakyat beban bagai macam naik tarif hidup jabat jabat mobil bagi memang indah yah pak ngutang atas nama rakyat rakyat rezim;negatif
heran sama si ibu tau gagal mau jabat menteri uang lebih aku heran sama jokowi ngapain mempertahanin;negatif
anda paksa lantik jadi salah satu menteri pasti kurang alam akhir akselerasi ingin presiden akhir copot jokowi masuk pikir dampak negatif anda ahy paksa masuk kabinet;positif
semua orang kecewa kecewa hadir prabowo kabinet orang kecewa ekspektasinya turut sama presiden prerogative pilih menteri kiai prerogative kecewa;negatif
kata beban menteri sampah pilih lg bu sus tendang hopeless;negatif
hahahahahaha menteri baru cium tangan tum parpol memang semua main kutu kupret semua;negatif
sangat sayang memang karena soal etika patuh buat sus jonan singkir kabinet jokowi memang soal pilih orang menteri hak prerogatif presiden;negatif
bu sus renti jadi menteri laut;negatif
benar ngeliat wawancara menteri kominfo baru beliau liat suka dengar masuk;positif
slamat pak titip pak jokowi kabinet;positif
hasil kompromi politik jauh banyak puas jadi menteri bukan posisi situ bukan sini nama kompromi presiden jokowi cari titik temu banyak penting hasil lihat kasih sempat kerja;positif
sayang sekali padahal bu sus menteri baik kabinet lalu pilih;negatif
selamat sukses atas lantik bpk menteri desa pdtt;positif
selamat atas lantik bapak menteri desa pdtt periode selamat tugas wujud desa lebih maju mandiri inovasi;positif
menteri ketenagakerjaan ida fauziyah sambut antusias pegawai kemnaker ri ungkap menteri ida laku silaturrahim seluruh unit direktorat lingkung menteri bidang urus ketenagakerjaan;positif
rakyat kemarin dukung pilih jokowi ma ruf menang sudah biar tuhan ngatur ikut ngatur pilih menteri buat apa kemarin mati pilih jokowi butuh proses gaji presiden presiden paham apa perlu;positif
baru sadar pak menpora luar kontroversi toreh prestasi baru hari lantik jadi menteri indonesia langsung tunjuk fifa jadi tuan rumah piala dunia buah kerja singkat tepat akurat kudune hr yll;positif
apa baru brp hr jadi menteri masa;negatif
nadiem makarim pertama revolusi didik indonesia hapus uji nasional tuju;positif
jadi jadi skit tuh sini;negatif
rakyat tetap dukung sepenuh joko widodo jokowi pilih nama kabinet indonesia maju kabinet apa alas;positif
erick thohir menteri bumn mantap;positif
rakyat emang hak aspirasi tau si pak jokowi mentah tentu putus aplagi soal amanah kabinet beliau lebih tau mampu orang pilih formatur ketimbang cuman bcd;positif
bu sus daftar kabinet menteri;negatif
gokil berita suka satir satir;positif
huhhuu syedih semangat kak prabowo ajah jadi menteri jadi milik kaka;positif
masuk kabinet jokowi maruf kata yusril ihza mahendra;negatif
ekspektasi masyarakat kabinet indonesia maju bilang cukup tinggi masyarakat tunggu lihat apa buat kabinet baru hari pertama masa bakti menteri;positif
barusan coba google nama nama kabinet baru baru nama pala pening menteri ketenagakerjaan ida fauziah menteri dagang agus suparmanto menteri laut ikan edhy prabowo;negatif
moga nadiem makarim tahan banting kasih solusi konkret perihal kurikulum aku guru kewalahan selesai cocok sama kurikulum satu ganti kurikulum;positif
kabinet baru jokowi beri optimesme semua sektor wisata ekonomi kreatif wishnutama janji buat wisata indonesia kualitas dunia erick thohir lebih gila bersih bumn wooo;positif
moga amanah pak moga pesan utama bapak sampai kabinet baru laksana baik jangan korupsi banyak masalah miskin indonesia;positif
lo bu sus ajak hang jadi menteri;negatif
rela pak jokowi pilih prabowo jadi menteri tahan;negatif
selamat menteri tahan nkri bpk moga amanah;positif
addie ms maklum pilih presiden jokowi pilih menteri menteri muas semua pihak;positif
pesta paksa orang suruh antre masuk pesta pakai kemeja putih terus tanya tanya wartawan ungkap rocky;negatif
selamat juang menteri moga amanah;positif
selamat menteri kabinet indonesia maju langkah kerja kalian selalu dukung rakyat indonesia buat indonesia segani dunia internasional;positif
terima kasih kerja keras abdi bu sus satu satu mantan menteri punya haters;positif
banding risma siap bantu kelola sampah jakarta jk presidn minta terlbh bantu rkyt negarajkw penuh prmintaan megawati jatah menteri sungkan sebutdagelan politiksungguh maha dewi;positif
selamat atas lantik menteri desa pdtt moga kemendes makin maju rahmat serta semua;positif
moga transisi jalan lancar pak nadiem makarim selaku mendikbud kerja maksimal hambat urus administratif birokrasi;positif
univ tahan bawah kemhan wajar pak menhan kesana maybe agenda kenal menteri baru;positif
mungkin beliau punya alas sendiri jadi menteri harga putus beliau pokok terima kasih bu sus;positif
menteri didik budaya nadiel makarim salah tuch;negatif
padahal bu sus masuk menteri favorit yah mau gimana moga menteri baru lebih baik kerja;positif
selamat datang pak menteri desa baru tks pak;positif
moga mau kerja keras bangsa negara pancasila bendera tetap kibar langit indonesia;positif
kaget lihat nama bu sus daftar menteri kaya hilang;negatif
betul harus perintah fokus dulu masalah ekonomi bukan radikal baru lantik jadi menteri narasi pilih radikal;negatif
pak bu sus jadi menteri kkp;negatif
kemarin ditawarin menteri tahan diri senyum oppa oppa extra ordinary seperti prabowo jauh lebih worth mbak;positif
nadiem makarim moga hapus sekolah fullday school;positif
menteri agama jabat politis benar apa kata menag fachrul razi lama jabat menteri lekat agama islam fakta pilih dh baik jangan ribut fokus lawan radikalisme;positif
presiden lantik kabinet bentuk selamat kerja presiden serta jajar wujud indonesia daulat adil makmur;positif
lha kasus kan naik jadi menteri bang kayak pecat baru tunda emang jokowi kayak emang bodoamat;negatif
hati pak jangan anak buah rugi bapak jadi menteri pak jokowi kode lihat anak buah bapak tetap jadi menteri bukan rasa presiden sehat selalu pak;positif
kurang mantap bu sus gada menteri se gaul ibu;negatif
lepas klise apa enggak putus beliau emang sayang sayang banget bu sus jajar menteri jyga tidak bisa apa apa putus beliau kan;negatif
terima kasih bu sus fenomenal jadi menteri semua menteri asa lihat;positif
baris jenderal kabinet jokowi hrwg khawatir militerisme;negatif
yo menteri kabinet jokowi jilid serius berantas korupsi makanya;positif
halo besar ditjen belmawa ucap selamat mas nadiem makarim menteri didik budaya periode selamat tugas moga sukses emban amanah maju didik budaya indonesia;positif
langkah tunggu sejak lama nyata justru menteri militer berani laksana;positif
sedih banget hiks menteri terfav buk sus;negatif
bu sus jadi menteri laut ikan yah;negatif
alhamdulillah menteri baru pilih bayar spp sekolah pakai;positif
tanya mimpi ketemu jadi menteri tahan sekali ngapusi terus ngapusi;negatif
gitu masalah prabowo jadi menteri budi karya;negatif
enteng sekali kata prabowo bantu jokowi menteri bantu presiden memang iya bukan sekali kali ucap sering sekali bantah;negatif
hak prerogatif presiden pantesan indonesia sulit jadi negara maju bagi elit nyata kurang hormat hak prerogatif presiden uud hak prerogatif presiden menteri menteri angkat henti presiden;negatif
alhamdulillah ngebut aku sia sia mas nadiem sama pak wishnutama jadi menteri yuhuu senang;positif
kabinet umum beberapa nama baru moga mampu bawa indonesia makin maju adalagi cebong kampret gabung bangun indonesia;positif
warganet ucap rasa terima kasih atas kerja keras sus pudjiastuti menteri laut;positif
didik kreatif masa depan indonesia;positif
sedih ibu sus libat kabinet indonesia maju padahal kerja ibu salah satu menteri paling tonjol sabar bu mungkin pak presiden sedang siap jabat buat bu sus;negatif
vivanews koalisi gemuk kabinet jokowi sinyal negatif demokrasi indonesia;negatif
baru beban tun arti kembali beban utang oalah harus bikin kabinet menteri;negatif
selamat tugas menteri kabinet baru bpk jokowi kh maruf moga amanah;positif
siapa sini tuju ibu sus pudjiastuti jadi menteri;negatif
trisula kabinetnadiem makarim erick thohir wishnutama;positif
bayar spp sekolah habis potong pakai go pay selamat kerja pak nadiem makarim moga sukses amanah emban tugas jadi menteri didik;positif
lihat komposisi kabinet periode patut yakin radikalisme terorisme jadi satu masalah prioritas selesai;positif
aku pingin banget bu sus tetep jadi menteri laut ikan;negatif
selamat bapak abdul halim iskandar atas lantik menteri pdtt moga jadi rahmat masyarakat desa;positif
selamat pak menteri;positif
cicit diri nu gus halim iskandar tunjuk jokowi jadi menteri desa moga berkah manfaat fiddaroini;positif
kecewa bu lg pak lbh pilih orang uji padahal nama kabinet indonesia maju;negatif
hormat pilih presiden fenomena kuat harga saham emiten bumn pasca lantik erick thohir mudah jadi tanda baik tingkat kerja bumn komando et;positif
genap jam umum menteri hestek macam mungkin beliau sekarang beberes ruang kerja baru beliau kerja ukur kerja tolak jeneng ta jadi menteri;positif
suka mungkin lebih pribadi bu sus bebas merdeka satu satu menteri perlu jaim;positif
aneh nama bu kabinet percaya pak punya timbang indonesia maju moga bu lebih sukses kabinet kerja lebih baik;positif
opungmu si luhut mau jadi menteri;negatif
menteri baru harap baru;positif
pidato jokowi lantik kata kepingin ramping birokrasi nyata jumah anggota kabinet orang hr ditmbah wamen masuk kastaf presiden biro birokrasi terlalu gemuk tingkat bantu presiden harap mnfaat rakyat;negatif
pak prabowo jadi menteri tahan niceee moga apa baca ghost fleet antisipasi jadi indonesia;positif
kereen baru pertama difable masuk kabinet wamen terobos baru selamat pres angkat martabat kaum lama rasa kurang dapat perhati;positif
gimana cerita menteri kkp bukan bu sus wah wah perlu waspada double job dpr menteri selamat datang era drama baru;negatif
menteri tahan ri selamat tugas pak;positif
antara tri mentriaku kagum nadiem makarim wisnutama;positif
ego pak ego mr mulai tampak tarik masing punya rencana menjewantakan visi misi mr sini uji berat mr presiden panggil kumpul dengar masing menteri ambil langkah cepat jadi komoditi politik media;negatif
masuk kabinet pak jokowi kasihan kamvret bnyk kecewa bela mati buat jadi presiden jadi menteri ehe;negatif
biar bagai mana tetap ucap selamat prabowo menteri tahan ribekerjalah baik jujur amanah jangan statement islam radikal islam garis keras jabat belum sila jemput habib riziq;positif
nadiem makarim plot twist banget anjayyy;positif
dear menteri ikan hati tikung bu sus;negatif
pak jokowi bu sus jadi menteri;negatif
aku kaci ngotot mau jadi raja jatuh bantu apa apa emang butuh kerja motivasi laen sya malu diri sendiri sbai umat tahu kan die anti perintah jokowi awal nah stlh tawar menteri tiarap;negatif
moga nadiem makarim tingkat kualitas guru indonesia sekolah baik bukan sekolah murid pintar sekolah ubah murid bodoh jadi murid pintar cipta suasan kelas buat siswa nyaman;positif
nyata lebih layak pak jokowi mending jadi oposisi momen banget tolak ruukuhp hitung politik cuma ngekor perintah kader masuk kabinet gagal;positif
susun kabinet jilid bukti jokowi jadi produser diri tau apa butuh apa kerja dukung ikan waktu tunjuk karya baik jangan apa anggap gagal dahulu takdir nama;positif
alhamdulillah puji tuhan menteri agama tugas sangat berat atas benci radikalisme intolerance moga sukses satu nkri;positif
ormas pro jokowi projo selalu belakang jokowi akhir pamit bubar diri sebab kecewa lantar prabowo subianto jadi lawan pilpres gabung kabinet indonesia maju menteri;negatif
ayo wujud pak menteri bikin pariwisata indonesia baik dunia;positif
pak napas bu sus jadi menteri pak ahok kudu jadi menteri periode akhir pak kudu joss;negatif
cukup kecewa ibu jabat jadi menteri langgan tenggelam kapal asing;negatif
moga menteri jalan optimisme presiden jokowi;positif
inti kabinet kerja bukan masalah atas bawah pokok krj sinergi sama maju negeri kontek kasar pk jokowi bangun infrastruktur pk prabowo jaga kesetabilan aman negeri semua ancam luar dri;positif
mungkin bapak presiden punya timbang sendiri pilih menteri kabinet harga untuk ibu atas abdi dedikasi luar biasa ibu pertiwi utama bidang laut ikan;positif
walaupun bu sus masuk jajar menteri aku sedikit hibur pak basuki selalu meme able love pak basuki;positif
hati lo pade bully menteri hina pak jokowi ngerti kagak lo nyinyir bisa;positif
selamat tugas pak salut krna bpk jiwa besar jadi bagi kabinet pak sblmnya rival politik bpk bantu bangun bangsa tetap jiwa nasionalis;positif
moga menteri baru kerja apa spya ganti bu sus;negatif
bangga pilih bapak prabowo subianto semangat bangun negeri nampak jelas beliau sedia jadi menteri bawah pimpin presiden jokowi tunjuk kenegarawanmu;positif
baru menteri radikal radikal ngutangnya;negatif
selamat tugas kabinet indonesia maju;positif
selamat atas pilih bapak menteri kkp baru smga jalan tugas amanah trima ksih wonder momen kkp ibu atas kerja keras maju laut ikan indonesia;positif
tuhan baru kali menang orang menteri selesai masa jabat;negatif
pernah ira belum pak nadiem makarim jadi konglomerat muda posisi jadi beliau lbh hebat professor emban posisi menteri;positif
aduh ibu sus menteri sayang semua pilih begimana;negatif
jokowi memang benar manusia bohong kata jokowi mau angkat menteri milenial usia thn bawah mana bukti angkat jadi menteri orang uzur kerja sangat jelek sekali;negatif
sedih bu sus jadi menteri;negatif
lihat susun kabinet jokowi baru salah satu bikin wow menteri agama backgroundnya militer cuy lawan radikal;negatif
selamat tugas menteri agama baru;positif
baru hari si menteri tuh jadi corong cari pecah;negatif
ragu kabinet jokowi salah tempat hingga duga nepotisme;negatif
saat mungkin bukan sekarang ahy jalan panjang sabar yaaa siapa jadi dubes dl baru deh menteri modal sabarrrrr;positif
ucap selamat sukses atas pilih bpk sbgi wakil menteri periode;positif
sedih rupiah lesu pasca umum menteri baru jokowi detikfinance;negatif
menteri lama menteri baru pandai cuma asbun;negatif
bagai bijak ambil presiden berantas radikalisme indonesia masuk langkah luar biasa pilih menteri tugas tangan masalah radikalisme;positif
buat bangsa kecewa jadi menteri bicara sprti ahli sabung ayam kali telusur track record bibit bobot bebet scra psikologi achievement motivation tunjuk buruk;negatif
mang prabowo jadiin menteri jokowi buat ngurus risik apa kalo kerja cuma mau ngurus rijik mending pecat;negatif
jujur lama lama pusing sama komentar twitter prabowo jokowi beda kubu salah baik salah bpjs salah salah perempuan jadi menteri salah pilih jadi menteri sedikit salah banyak anggur salah mendikbud baru mau ngajuin konsep link match salah;negatif
salah jokowi angkat wakil menteri terlalu sedikit menteri punya wakil minimal orang rawan buzzer semua bagi;negatif
antum kalo kader nu sejati mudah bakar emosi menteri agama ngurus beberapa agama bukan islam;positif
selamat sukses atas pilih nadiem makarim menteri didik budaya periode soga amanah;positif
syok nadiem makarim mendikbud nyangka moga kabar positif didik indonesia amiiiin;positif
selamat kerja pak presiden jokowi pak ma aruf serta kabinet indonesia maju tunggu kerja keras gera baik indonesia;positif
sorry aku bukan nyesel pilih jokowi sbagai dukung kritis aku kecewa tampung aspirasi rakyat banget pilih menteri musuh rakyat hebat;negatif
bangga gus halim anak desa tangan desa sangat profesional selamat gus halim nobat urus desa menteri desa;positif
bu sus gagal jadi menteri mantan kapolri jadi mendagri milik gojek resmi jadi mendikbud mahfud md menkopolhukam pak prabowo jadi menhan yosana laoly banyak purnawiran jenderal jadi menteri sekian kali;negatif
nadiem makarim jadi mendikbud moga nilai un sen aplikasi;positif
raja yunan tan kim seng yunan kamtibmas mitra kamtibmas seluruh indonesia ucap selamat pak tito karnavian jabat resmi menteri negeri pak prabowo subianto jabat menteri tahan pak moeldoko menteri staf presiden nb;positif
harap buk sus percaya presiden jokowi tuk jabat menteri laut pak indonesia butuh orang gila buk waras kerja korupsi;negatif
selamat gus halim menteri desa kabinet indonesia kerja jilid moga amanah;positif
plot twist politik indah prabowo calon wakil presiden gagal calon presiden gagal calon menteri jadi menteri sukses sip jadi tahun kemarin napain pak;positif
nadiem makarim pilih presiden jadi menteri didik banyak teman kecewa dng pilih presiden sekaligus ragu nm ingat basicnya bukan didik hai basicnya pendidkan pecat positif thinking dulu sama nm;positif
anda team kabinet pak jokowi indonesia bakal takut bangsa;positif
thankyou ibu sus buat kerja baik lama jabat menteri moga menteri sekarang tetap tahan prestasi hasil kerja mungkin tingkat proud ibu sus once thank;positif
lihat berita hari sedikit kecewa laut indonesia tetap kembang bu sus;negatif
baru ganti menteri langsung bijak baru ayah aku jadi pensiun taun depan ahahah terima kasih pak erick thohir;positif
selamat tugas kabinet indonesia maju;positif
susun kabinet cuman kecewa bu sus jadi menteri kkp;negatif
sedih nama bu sus daftar menteri penasaran kemenpar bawah pak wisnuthama kemendikbud bawah nadiem;negatif
terima kasih banyak ibu kerja luar biasa banyak orang bangga kerja ibu masuk sendiri moga ada menteri baru ganti ibu amanah ibu;positif
siapa sangka edy prabowo jadi menteri kkp peace;negatif
luar biasa ibu satu jadi menteri kp beliau posisi kabinet sekarang tetap bantu bpk jokowi bpk maaruf luar perintah bu terima kasih bu sus atas kerja lama th kkp;positif
projo bubar lantar prabowo masuk kabinet jokowi kecewa;negatif
selamat atas lantik pak abdul halim iskandar menteri desa pdtt;positif
luhut masuk kabinet bahayane;negatif
selamat pak atas lantik jadi menteri desa siap dukung salam pdl camat lebong atas kabupaten lebong desa;positif
retno lestari priansasi marsudi salah satu menteri baik periode pertama politik luar negeri indonesia luar biasa tangan dingin beliau;positif
menteri rasa presiden;positif
umum menteri leseh amat jokowi menteri kabinet rendah hati penting kerja;positif
detik nyai ratu kidul panggil pak apa orang plg prestasi kabinet kemarin hrgnya lg kalo pak mau fair gerindra mesti ckp satu menteri pak prabowo sj kkp biar tetap bu;negatif
bu sus sendri sdah mau jadi menteri fokus kluarga bisnis mknya cari berita valid bru bikin cuit jadi pk jokowi lgi slhkan;positif
gus sholah sayang sus masuk kabinet jokowi maruf;negatif
menteri dagang enggartiasto lukita puji presiden joko widodo sosok rakyat enggar ucap terima kasih presiden jokowi sempat hadir tengah sibuk;positif
selamat sukses atas lantik presiden wakil presiden menteri dewan hormat negara dpr dpd lekas kerja moga berkah amanah;positif
pak bas harap akhir kabinet kerja jokowi ayo semangat pak;positif
selamat atas pilih bapak prabowo subianto menteri tahan republik indonesia masa bakti periode moga nkri jaya;positif
kecewa sama bapak pak kelas bapak mau jadi menteri;negatif
aneh banget lihat pak prabowo jadi menteri anyway moga amanah semangat kerja pak;positif
video pks doa prabowo sukses jadi menteri tahan jokowi;positif
rakyat mana benar pak dengar buru rente perna megisi kabinet jilid dipagil prestasi punya prestasi entah lepas mana;negatif
yakin bawah komando pak edhy laut ikan indonesia makin daulat lanjut sejahtera kata sus;positif
selamat atas lantik pak menteri pariwisata ekonomi kreatif;positif
lebih banyak rasa pesimis lihat komposisi kabinet periode ii banding periode banyak right man right place lebih kental jatah;negatif
kabinet antiklimaks susun kabinet umum presiden jokowi kabinet antiklimaks hambar hilang sensasi semua habis jokowi sendiri;negatif
harap suahasil wakil menteri baru jadi sempurna lebih baik lama laku bapak mardiasmo utama sangkut bijak fiskal;positif
